rank,name,value
944,"George Wilson",2144
945,"Eric Snow",2141
946,"Eric Williams",2139
947,"Anthony Peeler",2136
948,"Ricky Sobers",2132
949,"Jack George",2129
949,"John Starks",2129
951,"Courtney Lee",2127
952,"John Brown",2126
953,"Carl Braun",2122
954,"Donte DiVincenzo",2119
955,"Tony Campbell",2117
955,"Louis Orr",2117
955,"Hakim Warrick",2117
958,"Eric Gordon",2115
959,"Jabari Smith Jr.",2113
960,"Calvin Murphy",2103
961,"Chris Boucher",2102
962,"Caris LeVert",2098
962,"Frank Selvy",2098
964,"Keon Clark",2096
965,"Cory Joseph",2094
966,"Dorell Wright",2093
967,"Samaki Walker",2089
968,"Don Barksdale",2088
969,"Clem Haskins",2087
970,"Elfrid Payton",2086
971,"Pat Connaughton",2084
